gene	avg_logFC	p_val_adj	cluster
Pnpla5	-0.093855899	1.54E-103	SCT1
Tymp	-0.0821641	1.71E-103	SCT1
Mrpl22	-0.102653586	1.88E-103	SCT1
Hacd1	-0.080564889	1.89E-103	SCT1
Tstd3	-0.08835664	2.10E-103	SCT1
Celf1	-0.083691172	2.36E-103	SCT1
Clcc1	-0.080700999	2.40E-103	SCT1
Ttc1	-0.084237134	2.56E-103	SCT1
Dmac1	-0.068560799	2.83E-103	SCT1
Fam32a	-0.110889233	4.48E-103	SCT1
Twf2	-0.080942014	6.11E-103	SCT1
Mrps11	-0.065544563	6.41E-103	SCT1
Plbd1	-0.095639082	7.49E-103	SCT1
Cdc42ep1	-0.086068237	7.68E-103	SCT1
Asph	-0.080883079	9.30E-103	SCT1
Ralbp1	-0.083045234	1.15E-102	SCT1
Nop14	-0.084499021	1.16E-102	SCT1
Commd10	-0.083719274	1.31E-102	SCT1
Smim19	-0.079093572	1.31E-102	SCT1
Irf3	-0.078535913	1.32E-102	SCT1
Htatsf1	-0.087542907	1.32E-102	SCT1
Gnl2	-0.082880665	1.35E-102	SCT1
Sec22a	-0.079669177	1.35E-102	SCT1
Anxa11	-0.081021791	1.37E-102	SCT1
Fbxo21	-0.081923261	1.45E-102	SCT1
Sacm1l	-0.085406312	1.53E-102	SCT1
Snx7	-0.082799774	1.58E-102	SCT1
Clpb	-0.082581014	1.72E-102	SCT1
Bax	-0.197524078	1.85E-102	SCT1
Alkbh6	-0.079476288	2.83E-102	SCT1
Uchl5	-0.083616343	3.41E-102	SCT1
Prrc2c	-0.075895826	3.81E-102	SCT1
Krt8	-0.406277243	4.22E-102	SCT1
Arid4a	-0.079315589	4.43E-102	SCT1
Zfpl1	-0.078640054	4.97E-102	SCT1
Nln	-0.083207525	6.64E-102	SCT1
Rab17	-0.080707572	7.42E-102	SCT1
Lipc	-0.083344755	7.75E-102	SCT1
Ddx54	-0.081711069	8.35E-102	SCT1
Prkaca	-0.085108319	9.73E-102	SCT1
Tsnax	-0.082509676	9.86E-102	SCT1
Glo1	-0.154033144	1.19E-101	SCT1
Casp3	-0.084462119	1.44E-101	SCT1
C4b	-0.252133342	1.47E-101	SCT1
Nsrp1	-0.079181996	1.75E-101	SCT1
Ttc33	-0.081972078	1.81E-101	SCT1
Mier1	-0.081488565	1.89E-101	SCT1
Shtn1	-0.082419935	2.01E-101	SCT1
Nemf	-0.08172736	2.23E-101	SCT1
Hexb	-0.080196701	2.29E-101	SCT1
Orai3	-0.080841087	2.33E-101	SCT1
Lars	-0.08596078	2.37E-101	SCT1
Rps19	0.182993477	2.45E-101	SCT1
Nkap	-0.077616476	2.67E-101	SCT1
Cdkn1a	-0.108769879	2.79E-101	SCT1
Hs3st3b1	-0.083182648	5.09E-101	SCT1
Rtp3	-0.075587842	5.45E-101	SCT1
Gsk3b	-0.081338353	5.53E-101	SCT1
Naa20	-0.079961957	5.55E-101	SCT1
Tmem126b	-0.079804869	6.39E-101	SCT1
Ptpn2	-0.081120658	6.51E-101	SCT1
Glrx5	-0.180203796	6.96E-101	SCT1
Cdc37l1	-0.08072686	7.95E-101	SCT1
Mrpl44	-0.077306919	8.72E-101	SCT1
Mbnl1	-0.07968447	9.02E-101	SCT1
Borcs8	-0.057692217	9.69E-101	SCT1
Gatb	-0.078989176	1.03E-100	SCT1
Gng10	-0.085935209	1.20E-100	SCT1
Dpp4	-0.0834597	1.21E-100	SCT1
Ddx27	-0.080249686	1.28E-100	SCT1
Timm9	-0.078913939	1.67E-100	SCT1
Uckl1	-0.079452483	1.75E-100	SCT1
Urah	0.202357589	1.87E-100	SCT1
Tmed2	-0.206267519	2.13E-100	SCT1
Polr2j	-0.065378883	2.18E-100	SCT1
Vapa	-0.194634131	2.88E-100	SCT1
Mup21	-0.137153183	3.79E-100	SCT1
Htra2	-0.080696502	4.16E-100	SCT1
Ss18l2	-0.053705296	4.19E-100	SCT1
Myg1	-0.078769656	4.96E-100	SCT1
Tlcd1	-0.078087104	4.98E-100	SCT1
Golph3	-0.080733356	5.10E-100	SCT1
Pyurf	-0.103017049	5.25E-100	SCT1
Acadm	-0.182137929	5.58E-100	SCT1
Fra10ac1	-0.082046715	5.82E-100	SCT1
Rnf167	-0.080954576	7.82E-100	SCT1
4833439L19Rik	-0.078825355	9.96E-100	SCT1
Med7	-0.077613157	1.01E-99	SCT1
Zfp637	-0.078887508	1.18E-99	SCT1
Xylb	-0.080356046	1.23E-99	SCT1
Mtg1	-0.076749725	1.54E-99	SCT1
Cyb5r1	-0.086387249	1.64E-99	SCT1
Araf	-0.076987928	1.77E-99	SCT1
Stx7	-0.081828227	1.95E-99	SCT1
Sgk2	-0.079907051	2.31E-99	SCT1
Slc40a1	-0.083604251	2.36E-99	SCT1
Thoc3	-0.07695592	2.56E-99	SCT1
Abhd17c	-0.079056203	2.65E-99	SCT1
Hnrnpf	-0.178792034	3.03E-99	SCT1
Bid	-0.083153407	3.52E-99	SCT1
Adrm1	-0.206013488	4.50E-99	SCT1
Cox19	-0.104253081	4.98E-99	SCT1
Rcbtb2	-0.07895224	5.39E-99	SCT1
Ppa1	-0.185483758	5.47E-99	SCT1
Commd5	-0.078690598	6.86E-99	SCT1
Vps41	-0.079317645	9.40E-99	SCT1
Uqcc3	-0.069851884	9.43E-99	SCT1
Rhod	-0.192328072	1.07E-98	SCT1
Capns1	-0.201458132	1.08E-98	SCT1
Nif3l1	-0.0754525	1.09E-98	SCT1
Mup3	-0.696773077	1.22E-98	SCT1
Rhbdd2	-0.081494689	1.45E-98	SCT1
Atpaf1	-0.079810126	1.48E-98	SCT1
Akt2	-0.079097385	1.62E-98	SCT1
Lysmd3	-0.082326891	2.82E-98	SCT1
Mettl26	-0.16523693	2.87E-98	SCT1
Bet1l	-0.075336587	3.02E-98	SCT1
Ngrn	-0.077552939	4.07E-98	SCT1
Washc1	-0.07473549	4.28E-98	SCT1
Hfe2	-0.08058407	5.19E-98	SCT1
Gm11789	-0.059552294	5.20E-98	SCT1
Serpina10	-0.18580733	6.78E-98	SCT1
Eif1ax	-0.102228226	7.84E-98	SCT1
Ropn1l	-0.109735977	8.61E-98	SCT1
Ap1m1	-0.079362079	8.62E-98	SCT1
Klhl13	-0.083468408	9.62E-98	SCT1
Fh1	-0.205596424	1.00E-97	SCT1
Ncbp2	-0.072568147	1.31E-97	SCT1
Ndufaf2	-0.062048932	1.36E-97	SCT1
Pink1	-0.184017124	1.52E-97	SCT1
Phf20l1	-0.073147906	1.61E-97	SCT1
Nab1	-0.075620588	2.46E-97	SCT1
Map4	-0.080063527	2.48E-97	SCT1
Cpe	-0.315689361	2.76E-97	SCT1
Epb41l5	-0.076908316	2.92E-97	SCT1
Hsd17b2	-0.293944615	2.94E-97	SCT1
Atl3	-0.077800143	3.14E-97	SCT1
Zcchc6	-0.073832497	3.15E-97	SCT1
Brd2	-0.080841087	3.24E-97	SCT1
Eml4	-0.076671673	3.75E-97	SCT1
Ngly1	-0.078578884	4.06E-97	SCT1
Ppp2r5e	-0.077535497	5.00E-97	SCT1
Ccng1	-0.085684104	6.68E-97	SCT1
Rab22a	-0.074966089	6.77E-97	SCT1
Shc1	-0.078206232	8.33E-97	SCT1
Rae1	-0.076532996	8.37E-97	SCT1
Mrpl21	-0.079996373	9.68E-97	SCT1
Mfsd5	-0.077133239	9.98E-97	SCT1
Tomm6	-0.073276371	1.04E-96	SCT1
Cflar	-0.074962162	1.28E-96	SCT1
Dnajb12	-0.077611391	1.30E-96	SCT1
Serf2	0.173093672	1.33E-96	SCT1
C130074G19Rik	-0.080866915	1.42E-96	SCT1
Immp1l	-0.057279647	1.46E-96	SCT1
Ptgr2	-0.076411889	1.97E-96	SCT1
Fdx1l	-0.095255249	2.32E-96	SCT1
Tcp11l2	-0.076769037	2.85E-96	SCT1
Bcl7c	-0.075185161	4.09E-96	SCT1
Atp6v1a	-0.076894048	4.37E-96	SCT1
Lyar	-0.077391338	5.26E-96	SCT1
Gnas	-0.171215548	5.49E-96	SCT1
Hsd3b3	-0.177679575	6.03E-96	SCT1
Zap70	-0.07328717	1.13E-95	SCT1
Mob2	-0.073564206	1.17E-95	SCT1
Arhgap5	-0.077292676	1.28E-95	SCT1
Ipmk	-0.079941851	1.46E-95	SCT1
Cited2	-0.084416597	1.72E-95	SCT1
Cbx5	-0.078947686	3.02E-95	SCT1
Dad1	-0.166747504	3.53E-95	SCT1
Dpm1	-0.0697422	5.22E-95	SCT1
Thrsp	-0.398716171	5.39E-95	SCT1
Mthfsl	-0.10800146	5.48E-95	SCT1
mt-Atp8	-0.32053988	5.49E-95	SCT1
Asns	-0.084918859	7.14E-95	SCT1
Abraxas2	-0.077109692	7.43E-95	SCT1
Sco2	-0.074225999	8.30E-95	SCT1
Ywhab	-0.158011936	8.98E-95	SCT1
Abhd4	-0.076849639	9.31E-95	SCT1
Mpzl2	-0.074823239	1.02E-94	SCT1
Actr6	-0.074330475	1.04E-94	SCT1
Eefsec	-0.07660218	1.13E-94	SCT1
Nrbp1	-0.06996775	1.18E-94	SCT1
Sod1	-0.063520223	1.20E-94	SCT1
Emd	-0.069932983	1.31E-94	SCT1
Msmo1	-0.237323036	1.36E-94	SCT1
Scnm1	-0.068368656	1.46E-94	SCT1
Wdr12	-0.075751535	1.50E-94	SCT1
Fuom	-0.050805153	1.79E-94	SCT1
Drap1	-0.071747472	1.88E-94	SCT1
Hmces	-0.071919087	1.90E-94	SCT1
Fam104a	-0.084276534	2.10E-94	SCT1
Idh3b	-0.175995189	2.35E-94	SCT1
Psmg2	-0.06815084	2.51E-94	SCT1
Pdzk1ip1	-0.083624122	2.91E-94	SCT1
Papd4	-0.077775816	3.26E-94	SCT1
Psmd12	-0.163891699	3.74E-94	SCT1
Slc25a33	-0.083026978	4.02E-94	SCT1
Actl6a	-0.076950944	4.20E-94	SCT1
Mrpl16	-0.104693435	5.77E-94	SCT1
Dusp3	-0.074831712	6.37E-94	SCT1
Apom	0.220864288	6.66E-94	SCT1
Acsm3	-0.077144646	7.63E-94	SCT1
Zfp593	-0.071387009	7.85E-94	SCT1
Trex2	-0.094994379	8.19E-94	SCT1
Trappc2l	-0.041274857	9.08E-94	SCT1
Nt5c3	-0.074005255	9.61E-94	SCT1
Srsf7	-0.069588216	1.38E-93	SCT1
Rwdd1	-0.100321519	1.48E-93	SCT1
Nipa2	-0.074346896	1.66E-93	SCT1
Cdkn2aipnl	-0.074915449	1.86E-93	SCT1
Naa35	-0.073393645	1.88E-93	SCT1
Hif1a	-0.078567904	2.04E-93	SCT1
Ubxn2a	-0.078305994	2.13E-93	SCT1
Fgl2	-0.075875377	2.66E-93	SCT1
Cln5	-0.074856811	3.07E-93	SCT1
Exosc9	-0.075932381	3.54E-93	SCT1
Pmm2	-0.077759952	3.78E-93	SCT1
Raet1d	-0.082863325	3.86E-93	SCT1
2610002M06Rik	-0.07793871	4.06E-93	SCT1
Erg28	-0.217536812	4.11E-93	SCT1
Zrsr2	-0.077976176	5.07E-93	SCT1
Mpi	-0.076538549	5.38E-93	SCT1
Chtf8	-0.074523182	5.40E-93	SCT1
Jpt1	-0.104953569	5.92E-93	SCT1
Akr1b7	-0.106730454	6.10E-93	SCT1
Mtch2	-0.156875512	7.08E-93	SCT1
Gadd45g	-0.509614907	7.70E-93	SCT1
Vkorc1l1	-0.070949236	8.08E-93	SCT1
Ppil3	-0.068174942	8.10E-93	SCT1
Bco1	-0.076074961	1.20E-92	SCT1
Dnase2a	-0.07178196	1.32E-92	SCT1
Abracl	-0.093659754	1.36E-92	SCT1
1600012H06Rik	-0.073717584	1.42E-92	SCT1
Msrb1	-0.153355057	1.80E-92	SCT1
Prodh2	-0.215660196	1.92E-92	SCT1
F5	-0.185342009	2.72E-92	SCT1
Tmpo	-0.07837784	2.80E-92	SCT1
Csnk2b	-0.143002071	3.24E-92	SCT1
Cdk7	-0.068839654	3.25E-92	SCT1
U2af2	-0.073953795	3.40E-92	SCT1
Tceal5	-0.077915382	4.60E-92	SCT1
Zc3h14	-0.077157002	4.76E-92	SCT1
Ddx42	-0.075709916	4.80E-92	SCT1
Vcpkmt	-0.073866311	4.89E-92	SCT1
Necap1	-0.075234373	5.29E-92	SCT1
Errfi1	-0.188423625	5.53E-92	SCT1
Cisd2	-0.093679007	5.59E-92	SCT1
Cdh2	-0.073855176	6.13E-92	SCT1
Apoc2	-0.088753325	6.40E-92	SCT1
Ak6	-0.098389281	7.35E-92	SCT1
Ankrd40	-0.075033094	7.65E-92	SCT1
Carnmt1	-0.073063403	7.93E-92	SCT1
Psma4	-0.159703052	7.96E-92	SCT1
Itgb1bp1	-0.072864531	8.25E-92	SCT1
Hebp2	-0.083098921	8.45E-92	SCT1
Cdkn2a	-0.101613027	8.74E-92	SCT1
Rps6kb1	-0.073855176	8.81E-92	SCT1
Tomm7	0.28766449	1.06E-91	SCT1
Ecd	-0.072741736	1.13E-91	SCT1
Atad1	-0.073762318	1.21E-91	SCT1
Ndufs7	-0.131055869	1.38E-91	SCT1
Sirt5	-0.075644716	1.53E-91	SCT1
Ubl3	-0.075985665	1.60E-91	SCT1
Cyb5r4	-0.077300252	1.75E-91	SCT1
Cald1	-0.193215895	1.91E-91	SCT1
Terf1	-0.076017583	2.12E-91	SCT1
Ralgps2	-0.073619304	2.36E-91	SCT1
Pglyrp1	-0.103204256	2.57E-91	SCT1
Id2	-0.232435823	2.88E-91	SCT1
Paxx	-0.075330632	2.89E-91	SCT1
Pla2g12b	-0.169886433	2.92E-91	SCT1
Mrpl32	-0.087516882	3.40E-91	SCT1
Nol11	-0.074044217	4.58E-91	SCT1
Dnajc5	-0.072425445	4.82E-91	SCT1
Rpl18	-0.180743256	4.95E-91	SCT1
Eipr1	-0.072715695	7.56E-91	SCT1
Acadsb	-0.071501944	7.88E-91	SCT1
Dnase2b	-0.06945067	8.28E-91	SCT1
Gm10031	-0.074670538	8.51E-91	SCT1
Rpn2	-0.213225732	9.86E-91	SCT1
Sssca1	-0.086893581	1.01E-90	SCT1
Nme3	-0.066336457	1.09E-90	SCT1
Rit1	-0.070840309	1.36E-90	SCT1
Nudt1	-0.068834696	1.38E-90	SCT1
Pank3	-0.075398498	1.47E-90	SCT1
Rnase4	-0.318746347	1.69E-90	SCT1
Eloa	-0.072051537	1.71E-90	SCT1
Ccl9	-0.169214937	1.81E-90	SCT1
Pdk2	-0.073873072	1.82E-90	SCT1
Sec13	-0.166443854	1.89E-90	SCT1
Zadh2	-0.072257982	1.90E-90	SCT1
Rnf146	-0.068747377	2.14E-90	SCT1
Rfc2	-0.064082123	2.23E-90	SCT1
Ubap2l	-0.07261633	2.54E-90	SCT1
Isy1	-0.071140115	2.64E-90	SCT1
Fas	-0.073253502	3.21E-90	SCT1
Tfdp1	-0.075429415	3.56E-90	SCT1
Nme1	-0.08747255	3.73E-90	SCT1
Grcc10	-0.151850077	4.54E-90	SCT1
Llph	-0.141479746	4.75E-90	SCT1
Polb	-0.067510346	5.19E-90	SCT1
Pttg1	-0.100357666	5.20E-90	SCT1
Hmgn5	-0.076365906	8.30E-90	SCT1
Mrps10	-0.105086454	8.62E-90	SCT1
0610012G03Rik	-0.078398105	9.46E-90	SCT1
Pla2g12a	-0.077782411	9.56E-90	SCT1
Ngf	-0.09691391	1.17E-89	SCT1
Bclaf1	-0.074900642	1.23E-89	SCT1
Cyp20a1	-0.072374239	1.30E-89	SCT1
Csn3	-0.212473027	1.33E-89	SCT1
Cyth2	-0.07431977	1.34E-89	SCT1
Wtap	-0.074681224	1.52E-89	SCT1
Nucks1	-0.07307641	1.56E-89	SCT1
Ppara	-0.066224489	1.62E-89	SCT1
Fbxl5	-0.070536693	1.73E-89	SCT1
Coq5	-0.073836236	2.47E-89	SCT1
Cks1b	-0.06822719	2.94E-89	SCT1
Ptms	-0.166115113	3.43E-89	SCT1
Xaf1	-0.073369231	3.84E-89	SCT1
Rnf138	-0.064542776	5.27E-89	SCT1
L3hypdh	-0.07522768	5.53E-89	SCT1
Sec11a	-0.163015371	5.56E-89	SCT1
Dnajb11	-0.183180745	6.46E-89	SCT1
Trnt1	-0.075312088	7.87E-89	SCT1
Nfyb	-0.071122005	1.63E-88	SCT1
Stard5	-0.072213601	1.89E-88	SCT1
Slc25a46	-0.074513995	1.96E-88	SCT1
Mapk3	-0.073008374	2.26E-88	SCT1
Aldh9a1	-0.191753679	2.42E-88	SCT1
Lect2	-0.199987814	2.56E-88	SCT1
Rpl30	0.172146165	2.64E-88	SCT1
Bex1	-0.159331155	3.18E-88	SCT1
Timm21	-0.064275305	4.15E-88	SCT1
Ppil1	-0.070261327	5.23E-88	SCT1
Sf3a2	-0.073928192	5.94E-88	SCT1
Cox18	-0.07221564	7.40E-88	SCT1
Rdh5	-0.183333089	7.88E-88	SCT1
Mtg2	-0.069412944	8.36E-88	SCT1
Rpl13	-0.160557567	8.71E-88	SCT1
Med29	-0.071058737	1.30E-87	SCT1
Tubb5	-0.232248295	1.36E-87	SCT1
Emg1	-0.086833844	1.57E-87	SCT1
Anp32e	-0.070401796	2.00E-87	SCT1
Yy1	-0.071282377	2.02E-87	SCT1
Mbnl2	-0.068181534	2.19E-87	SCT1
Hoga1	-0.163073824	2.21E-87	SCT1
Calm3	-0.086485481	2.59E-87	SCT1
Nfyc	-0.072012821	3.55E-87	SCT1
Atoh8	-0.07508526	3.86E-87	SCT1
Nt5c	-0.074890199	4.37E-87	SCT1
Pafah1b2	-0.072222007	4.48E-87	SCT1
Acot8	-0.067761861	4.82E-87	SCT1
2510002D24Rik	-0.070784312	5.66E-87	SCT1
Cnot2	-0.071855211	6.48E-87	SCT1
Psme1	-0.166596687	7.94E-87	SCT1
Zfp207	-0.069171564	8.44E-87	SCT1
1110012L19Rik	-0.065542763	1.42E-86	SCT1
Mterf3	-0.068055965	1.55E-86	SCT1
Ptma	-0.204493259	1.87E-86	SCT1
Ddc	-0.071168888	2.02E-86	SCT1
Ppp2ca	-0.068640582	2.05E-86	SCT1
Bcar3	-0.068402753	2.16E-86	SCT1
Tmem29	-0.060348066	2.18E-86	SCT1
Mdp1	-0.063771319	2.68E-86	SCT1
Akr1c19	-0.078390434	2.75E-86	SCT1
Rplp1	0.186476227	3.12E-86	SCT1
Rps6	0.208829252	3.21E-86	SCT1
Ndufb10	0.194725344	3.83E-86	SCT1
Igtp	-0.07990928	4.20E-86	SCT1
Hnrnpr	-0.068709459	4.40E-86	SCT1
Lipa	-0.164121305	4.76E-86	SCT1
Mterf4	-0.067853921	4.99E-86	SCT1
Zfp277	-0.06721244	5.20E-86	SCT1
H3f3b	-0.22968089	5.31E-86	SCT1
Nr4a1	-0.081091406	5.77E-86	SCT1
Rwdd4a	-0.062477949	6.24E-86	SCT1
Irak2	-0.071559851	7.01E-86	SCT1
Galk1	-0.191643604	7.50E-86	SCT1
Mrpl18	-0.09910705	7.63E-86	SCT1
Gabarapl2	-0.147335333	9.47E-86	SCT1
Cd320	-0.064532763	1.10E-85	SCT1
Tma16	-0.066560329	1.71E-85	SCT1
Tmem141	-0.118872014	1.74E-85	SCT1
Pigx	-0.092777394	2.13E-85	SCT1
Cetn3	-0.09448054	2.83E-85	SCT1
Serpina1e	-0.493731404	2.89E-85	SCT1
Use1	-0.050794736	3.72E-85	SCT1
Slain2	-0.06872788	3.74E-85	SCT1
Ppp1r35	-0.059429661	4.31E-85	SCT1
Tmbim4	-0.150273288	5.90E-85	SCT1
Txnl4a	-0.06062766	6.32E-85	SCT1
Ap3s2	-0.06579073	8.48E-85	SCT1
Hibadh	-0.173882344	9.71E-85	SCT1
Snapc5	-0.062065612	1.01E-84	SCT1
Lsg1	-0.068885531	1.08E-84	SCT1
Gorasp2	-0.162958103	1.55E-84	SCT1
Timm10	-0.05552034	1.57E-84	SCT1
Dnttip2	-0.064541993	1.67E-84	SCT1
Alkbh3	-0.066165163	1.95E-84	SCT1
Yif1a	-0.136923518	3.27E-84	SCT1
Rabif	-0.070112969	3.39E-84	SCT1
Cfap36	-0.06997229	4.00E-84	SCT1
Gm33543	-0.066007124	4.64E-84	SCT1
Fxn	-0.045326518	4.68E-84	SCT1
Kpna2	-0.067781129	5.50E-84	SCT1
Hmgb3	-0.073031282	5.64E-84	SCT1
Ninj1	-0.137462297	6.08E-84	SCT1
Id1	-0.15291628	6.74E-84	SCT1
Nat8f1	-0.138650083	7.14E-84	SCT1
Bccip	-0.157059473	7.34E-84	SCT1
Otud6b	-0.072628388	9.33E-84	SCT1
Higd2a	-0.070629578	1.16E-83	SCT1
Mpc2	0.197628653	1.20E-83	SCT1
Scoc	-0.068209641	1.24E-83	SCT1
Rps9	0.194320798	1.62E-83	SCT1
Psmb7	-0.149624436	1.73E-83	SCT1
Txndc11	-0.066168664	1.87E-83	SCT1
Cryzl1	-0.067537618	2.13E-83	SCT1
Anapc4	-0.064810474	2.80E-83	SCT1
Bloc1s5	-0.068147076	3.11E-83	SCT1
Osgep	-0.067716832	3.26E-83	SCT1
Amacr	-0.154648733	3.91E-83	SCT1
Ikbip	-0.066358888	3.94E-83	SCT1
Cdkn2c	-0.067083425	3.99E-83	SCT1
Magoh	-0.055815709	4.61E-83	SCT1
Khdrbs1	-0.066957272	5.06E-83	SCT1
Creld2	-0.324962277	5.33E-83	SCT1
Ctnnbip1	-0.067545262	5.82E-83	SCT1
Pmpcb	-0.169034582	5.89E-83	SCT1
Rpe	-0.069242361	6.32E-83	SCT1
Dhx15	-0.067482716	6.84E-83	SCT1
Tpm4	-0.066087267	6.90E-83	SCT1
Atg12	-0.064666543	7.73E-83	SCT1
Ndrg2	-0.196021458	9.66E-83	SCT1
Alg8	-0.067735492	1.01E-82	SCT1
Dnajb1	-0.070383755	1.05E-82	SCT1
Anxa4	-0.18382778	1.32E-82	SCT1
Cutc	-0.066103315	1.52E-82	SCT1
Fam45a	-0.068058683	1.57E-82	SCT1
Crk	-0.066584886	1.58E-82	SCT1
Tardbp	-0.066883424	1.77E-82	SCT1
Mcrip2	-0.050803515	1.88E-82	SCT1
Akr1c18	-0.190690761	2.12E-82	SCT1
3830406C13Rik	-0.065862972	2.13E-82	SCT1
Ppp2r2a	-0.068202447	2.34E-82	SCT1
Psmd13	-0.163601281	2.40E-82	SCT1
4933434E20Rik	-0.064189275	2.56E-82	SCT1
Ascc1	-0.063741318	2.80E-82	SCT1
Coq3	-0.063068716	3.94E-82	SCT1
Fkbp8	-0.179691579	4.23E-82	SCT1
Tmem184c	-0.068170734	4.60E-82	SCT1
Nudt8	-0.063472945	9.73E-82	SCT1
Ell2	-0.068059515	1.22E-81	SCT1
Mrpl19	-0.063536423	1.34E-81	SCT1
Pqbp1	-0.065194146	1.64E-81	SCT1
Tm2d2	-0.134264872	2.29E-81	SCT1
Elof1	-0.066338117	2.47E-81	SCT1
Lztfl1	-0.066178502	3.01E-81	SCT1
Fam96b	-0.042054118	3.42E-81	SCT1
Krcc1	-0.160065177	3.45E-81	SCT1
Stx12	-0.069150228	3.47E-81	SCT1
Dpy30	-0.088398394	4.12E-81	SCT1
Cox5a	-0.133449242	5.16E-81	SCT1
Nsmce1	-0.055358207	5.55E-81	SCT1
Hsd3b7	-0.23995866	7.87E-81	SCT1
Clk4	-0.064887298	9.28E-81	SCT1
Anapc11	-0.066762664	1.21E-80	SCT1
1300002E11Rik	-0.056242733	1.22E-80	SCT1
Ccdc90b	-0.058705965	1.36E-80	SCT1
Gsap	-0.063490314	1.73E-80	SCT1
Them4	-0.065737171	2.73E-80	SCT1
Polr2f	-0.061774755	3.17E-80	SCT1
Pxmp2	-0.166969953	4.65E-80	SCT1
Dguok	-0.063987558	4.80E-80	SCT1
Fkbp4	-0.173437603	5.97E-80	SCT1
Kat8	-0.061930011	7.36E-80	SCT1
Ing2	-0.058446127	1.41E-79	SCT1
Slc9a3r1	-0.1874827	2.24E-79	SCT1
Dnajb14	-0.062846347	2.37E-79	SCT1
Prdx5	-0.156034906	2.58E-79	SCT1
Sdc2	-0.102261199	2.79E-79	SCT1
Bnip1	-0.062704024	3.15E-79	SCT1
Psme3	-0.061924108	3.42E-79	SCT1
Vamp5	-0.083633241	3.72E-79	SCT1
Sat1	-0.224209207	4.19E-79	SCT1
Bex3	-0.075840548	4.80E-79	SCT1
Rpl24	0.168552387	6.22E-79	SCT1
2310009B15Rik	-0.037856702	6.59E-79	SCT1
Cmpk1	-0.155565666	9.66E-79	SCT1
Lgals1	-0.094352318	1.10E-78	SCT1
Cxcl14	-0.073742574	1.25E-78	SCT1
Ndufa10	-0.135376353	1.28E-78	SCT1
Trappc13	-0.057889906	1.96E-78	SCT1
Pcif1	-0.050747644	2.02E-78	SCT1
Ifi47	-0.073100945	2.11E-78	SCT1
Cd47	-0.148977908	2.12E-78	SCT1
Fundc2	-0.059408489	2.53E-78	SCT1
Map2k4	-0.06437253	2.89E-78	SCT1
Dtymk	-0.03494087	3.22E-78	SCT1
Slc22a18	-0.175893246	3.29E-78	SCT1
Snrpc	-0.066907373	3.67E-78	SCT1
Exosc8	-0.063379327	3.96E-78	SCT1
Pdia4	-0.212550885	4.35E-78	SCT1
Derl2	-0.166002949	4.43E-78	SCT1
Surf2	-0.061496588	4.98E-78	SCT1
Stau1	-0.064253892	5.17E-78	SCT1
Pipox	-0.173103174	5.41E-78	SCT1
Faf1	-0.066116576	9.67E-78	SCT1
Arrdc4	-0.064075472	1.33E-77	SCT1
Jun	-0.509758753	1.56E-77	SCT1
Arfrp1	-0.063049205	1.69E-77	SCT1
AU022252	-0.053392551	1.83E-77	SCT1
Nudt14	-0.071699384	2.36E-77	SCT1
Pgls	-0.114096508	2.55E-77	SCT1
Coa5	-0.059717586	2.58E-77	SCT1
Lap3	-0.167522376	3.16E-77	SCT1
Hsd17b12	-0.148846048	3.28E-77	SCT1
1110038F14Rik	-0.061869543	3.36E-77	SCT1
Usp3	-0.058878208	3.38E-77	SCT1
Eif2a	-0.064526794	4.16E-77	SCT1
Tpt1	0.163157356	5.85E-77	SCT1
Mthfd2l	-0.061668603	6.02E-77	SCT1
Slbp	-0.062842578	7.42E-77	SCT1
G0s2	-0.088506272	9.36E-77	SCT1
Aarsd1	-0.052625649	9.50E-77	SCT1
Gtf2f1	-0.063714479	1.09E-76	SCT1
Tcp11l1	-0.06266331	1.18E-76	SCT1
Kmo	-0.169754928	1.22E-76	SCT1
Bag1	-0.137315636	1.64E-76	SCT1
Siva1	-0.05181465	1.84E-76	SCT1
Calml4	-0.046249053	2.08E-76	SCT1
Jtb	-0.122554299	4.37E-76	SCT1
Gm20319	-0.06363111	4.40E-76	SCT1
Rab14	-0.158017482	4.97E-76	SCT1
Commd8	-0.064132011	6.70E-76	SCT1
Gpatch11	-0.056764285	7.86E-76	SCT1
Zfp706	-0.145071437	8.88E-76	SCT1
F11r	-0.177665692	1.11E-75	SCT1
Smim22	-0.049928116	1.70E-75	SCT1
Rer1	-0.134508026	2.68E-75	SCT1
Mcur1	-0.055372691	2.78E-75	SCT1
Dctn4	-0.061564724	3.26E-75	SCT1
Pttg1ip	-0.142542935	4.36E-75	SCT1
Ndufa6	0.196660586	6.15E-75	SCT1
Nrg4	-0.065561178	7.08E-75	SCT1
Tspo	-0.158864355	8.12E-75	SCT1
Mt2	-0.372355543	1.14E-74	SCT1
Snap29	-0.056968497	1.49E-74	SCT1
Gtf3a	-0.052445825	1.76E-74	SCT1
Capza1	-0.063866967	2.18E-74	SCT1
Tpm1	-0.161162573	2.65E-74	SCT1
Eef1akmt4	-0.057307363	2.78E-74	SCT1
Chka	-0.257931882	4.08E-74	SCT1
Ssr2	-0.195907755	4.83E-74	SCT1
H2afx	-0.059324105	4.84E-74	SCT1
Luc7l	-0.056758087	5.78E-74	SCT1
Chchd2	-0.126594812	5.86E-74	SCT1
Hgd	-0.180555875	6.82E-74	SCT1
